id,skills,location,certification,education,skill_level,work_preference,experience
1448,nursing,Philadelphia,NRP PALS CPR BLS,Doctorate,intermediate,day shift,24
1449,nursing,Houston,CPR BLS NRP,Doctorate,entry-level,full-time,27
1450,nursing,Philadelphia,ACLS CPR NRP,Doctorate,entry-level,day shift,6
1451,nursing,New York,BLS CPR NRP PALS,Doctorate,advanced,part-time,22
1452,nursing,Chicago,PALS CPR NRP,Doctorate,intermediate,night shift,23
1453,nursing,Los Angeles,PALS BLS NRP ACLS,Doctorate,entry-level,night shift,13
1454,nursing,Houston,PALS,Doctorate,advanced,night shift,22
1455,nursing,Houston,CPR,Doctorate,entry-level,night shift,1
1456,nursing,Philadelphia,CPR ACLS PALS BLS NRP,Doctorate,intermediate,full-time,7
1457,nursing,Houston,BLS CPR,Doctorate,entry-level,night shift,5
1458,nursing,Chicago,BLS ACLS CPR,Doctorate,entry-level,full-time,7
1459,nursing,Los Angeles,NRP CPR ACLS PALS,Doctorate,entry-level,day shift,25
1460,nursing,Philadelphia,NRP,Doctorate,advanced,part-time,13
1461,nursing,Los Angeles,ACLS CPR BLS,Doctorate,intermediate,part-time,20
1462,nursing,Philadelphia,PALS,Doctorate,advanced,part-time,10
1463,nursing,Philadelphia,CPR ACLS BLS NRP PALS,Doctorate,intermediate,part-time,20
1464,nursing,Chicago,ACLS NRP BLS CPR,Doctorate,entry-level,day shift,12
1465,nursing,New York,PALS NRP BLS,Doctorate,entry-level,part-time,25
1466,nursing,Chicago,BLS PALS CPR NRP ACLS,Doctorate,advanced,day shift,27
1467,nursing,Los Angeles,NRP PALS,Doctorate,entry-level,day shift,4
1468,nursing,Philadelphia,BLS NRP PALS CPR,Doctorate,entry-level,night shift,13
1469,nursing,Los Angeles,BLS NRP ACLS PALS,Doctorate,advanced,part-time,11
1470,nursing,New York,ACLS BLS CPR,Doctorate,advanced,part-time,17
1471,nursing,Philadelphia,CPR BLS ACLS PALS,Doctorate,entry-level,part-time,8
1472,nursing,Chicago,ACLS PALS NRP BLS CPR,Doctorate,intermediate,part-time,21
1473,nursing,Chicago,ACLS,Doctorate,advanced,part-time,2
1474,nursing,Chicago,CPR,Doctorate,entry-level,day shift,5
1475,nursing,Houston,PALS BLS ACLS NRP CPR,Doctorate,intermediate,full-time,6
1476,nursing,Chicago,CPR,Doctorate,intermediate,part-time,26
1477,nursing,New York,PALS,Doctorate,entry-level,part-time,15
1478,nursing,Houston,ACLS PALS BLS NRP CPR,Doctorate,entry-level,day shift,26
1479,nursing,Houston,CPR,Doctorate,entry-level,full-time,10
1480,nursing,New York,PALS,Doctorate,advanced,day shift,22
1481,nursing,Los Angeles,BLS NRP ACLS CPR,Doctorate,intermediate,part-time,18
1482,nursing,Houston,NRP PALS,Doctorate,entry-level,night shift,30
1483,nursing,Chicago,ACLS,Doctorate,entry-level,part-time,6
1484,nursing,Chicago,PALS ACLS,Doctorate,intermediate,part-time,23
1485,nursing,Los Angeles,NRP,Doctorate,intermediate,part-time,26
1486,nursing,Philadelphia,NRP BLS PALS,Doctorate,advanced,part-time,22
1487,nursing,Los Angeles,CPR,Doctorate,advanced,day shift,30
1488,nursing,Los Angeles,PALS CPR NRP,Doctorate,advanced,night shift,19
1489,nursing,Los Angeles,PALS CPR ACLS BLS,Doctorate,entry-level,day shift,24
1490,nursing,Chicago,ACLS PALS NRP CPR,Doctorate,advanced,full-time,22
1491,nursing,New York,BLS CPR ACLS PALS,Doctorate,advanced,day shift,26
1492,nursing,New York,BLS PALS,Doctorate,advanced,full-time,18
1493,nursing,Los Angeles,NRP CPR,Doctorate,entry-level,full-time,12
1494,nursing,Philadelphia,ACLS BLS NRP CPR PALS,Doctorate,advanced,full-time,1
1495,nursing,Chicago,PALS ACLS,Doctorate,entry-level,full-time,29
1496,nursing,Houston,NRP ACLS,Doctorate,advanced,part-time,16
1497,nursing,Los Angeles,ACLS NRP PALS CPR BLS,Doctorate,advanced,day shift,4
1498,nursing,Philadelphia,ACLS NRP BLS CPR PALS,Doctorate,advanced,night shift,16
1499,nursing,Los Angeles,ACLS CPR BLS NRP PALS,Doctorate,advanced,night shift,30
1500,nursing,Los Angeles,PALS NRP CPR BLS ACLS,Doctorate,advanced,full-time,4
1501,nursing,New York,PALS ACLS BLS NRP CPR,Doctorate,intermediate,full-time,17
1502,nursing,Houston,ACLS BLS CPR,Doctorate,advanced,full-time,16
1503,nursing,New York,PALS BLS CPR NRP,Doctorate,entry-level,night shift,10
1504,nursing,Chicago,CPR ACLS,Doctorate,advanced,part-time,15
1505,nursing,Los Angeles,BLS ACLS NRP CPR PALS,Doctorate,entry-level,part-time,6
1506,nursing,Chicago,BLS NRP,Doctorate,entry-level,day shift,4
1507,nursing,Chicago,CPR NRP ACLS,Doctorate,entry-level,part-time,30
1508,nursing,New York,CPR ACLS PALS BLS,Doctorate,entry-level,night shift,9
1509,nursing,New York,ACLS,Doctorate,entry-level,full-time,23
1510,nursing,Houston,CPR BLS NRP ACLS PALS,Doctorate,entry-level,night shift,1
1511,nursing,Houston,ACLS PALS BLS,Doctorate,advanced,day shift,26
1512,nursing,Los Angeles,ACLS PALS CPR,Doctorate,advanced,day shift,3
1513,nursing,Houston,PALS NRP BLS ACLS,Doctorate,entry-level,full-time,5
1514,nursing,New York,PALS BLS,Doctorate,intermediate,night shift,27
1515,nursing,Philadelphia,PALS CPR BLS,Doctorate,entry-level,night shift,16
1516,nursing,Houston,ACLS,Doctorate,intermediate,part-time,22
1517,nursing,Houston,BLS CPR,Doctorate,entry-level,full-time,16
1518,nursing,New York,NRP,Doctorate,intermediate,night shift,1
1519,nursing,Chicago,CPR PALS ACLS BLS,Doctorate,entry-level,day shift,30
1520,nursing,New York,PALS NRP,Doctorate,intermediate,full-time,29
1521,nursing,Philadelphia,NRP ACLS BLS PALS,Doctorate,intermediate,day shift,14
1522,nursing,New York,BLS PALS CPR,Doctorate,entry-level,night shift,12
1523,nursing,Chicago,CPR ACLS BLS NRP PALS,Doctorate,advanced,full-time,24
1524,nursing,Houston,NRP PALS BLS,Doctorate,entry-level,part-time,12
1525,nursing,Philadelphia,ACLS NRP CPR BLS PALS,Doctorate,entry-level,full-time,11
1526,nursing,Chicago,CPR ACLS,Doctorate,entry-level,night shift,11
1527,nursing,Philadelphia,CPR PALS,Doctorate,advanced,day shift,16
1528,nursing,New York,BLS ACLS,Doctorate,entry-level,full-time,26
1529,nursing,Chicago,PALS ACLS BLS NRP CPR,Doctorate,entry-level,day shift,20
1530,nursing,Philadelphia,BLS,Doctorate,intermediate,full-time,9
1531,nursing,Los Angeles,CPR BLS,Doctorate,advanced,night shift,9
1532,nursing,Philadelphia,ACLS CPR PALS,Doctorate,advanced,night shift,15
1533,nursing,Houston,BLS ACLS PALS,Doctorate,entry-level,part-time,11
1534,nursing,Houston,PALS CPR ACLS NRP BLS,Doctorate,intermediate,day shift,19
1535,nursing,New York,BLS ACLS NRP CPR,Doctorate,entry-level,full-time,15
1536,nursing,Houston,ACLS,Doctorate,entry-level,part-time,7
1537,nursing,New York,CPR,Doctorate,intermediate,part-time,7
1538,nursing,Houston,ACLS PALS,Doctorate,advanced,full-time,4
1539,nursing,Houston,NRP,Doctorate,intermediate,part-time,15
1540,nursing,Los Angeles,CPR,Doctorate,entry-level,full-time,6
1541,nursing,Chicago,NRP CPR ACLS PALS BLS,Doctorate,entry-level,part-time,30
1542,nursing,New York,PALS BLS CPR NRP,Doctorate,intermediate,full-time,4
1543,nursing,Houston,BLS,Doctorate,entry-level,day shift,15
1544,nursing,Philadelphia,BLS ACLS,Doctorate,intermediate,full-time,11
1545,nursing,Houston,ACLS NRP,Doctorate,advanced,part-time,8
1546,nursing,Philadelphia,BLS CPR ACLS PALS NRP,Doctorate,intermediate,full-time,4
1547,nursing,Los Angeles,CPR ACLS,Doctorate,advanced,part-time,29
1548,nursing,Philadelphia,ACLS BLS NRP PALS CPR,Doctorate,entry-level,night shift,1
1549,nursing,Chicago,BLS,Doctorate,entry-level,part-time,6
1550,nursing,Chicago,PALS ACLS BLS CPR NRP,Doctorate,intermediate,full-time,16
1551,nursing,Chicago,CPR BLS NRP ACLS,Doctorate,entry-level,full-time,23
1552,nursing,Houston,CPR ACLS,Doctorate,entry-level,day shift,17
1553,nursing,Philadelphia,PALS,Doctorate,intermediate,day shift,5
1554,nursing,New York,BLS,Doctorate,intermediate,full-time,27
1555,nursing,New York,PALS,Doctorate,intermediate,day shift,7
1556,nursing,Houston,NRP,Doctorate,entry-level,part-time,29
1557,nursing,Philadelphia,BLS NRP,Doctorate,intermediate,day shift,18
1558,nursing,Los Angeles,CPR PALS,Doctorate,entry-level,part-time,19
1559,nursing,New York,BLS NRP PALS ACLS CPR,Doctorate,entry-level,day shift,22
1560,nursing,Philadelphia,CPR ACLS PALS BLS NRP,Doctorate,advanced,full-time,18
1561,nursing,New York,NRP,Doctorate,advanced,full-time,20
1562,nursing,Houston,CPR ACLS NRP BLS,Doctorate,entry-level,part-time,14
1563,nursing,Philadelphia,PALS NRP,Doctorate,intermediate,full-time,5
1564,nursing,Chicago,NRP PALS BLS ACLS,Doctorate,intermediate,day shift,5
1565,nursing,Los Angeles,BLS PALS NRP ACLS,Doctorate,intermediate,day shift,9
1566,nursing,Philadelphia,BLS CPR,Doctorate,entry-level,full-time,21
1567,nursing,Philadelphia,PALS NRP BLS ACLS,Doctorate,entry-level,day shift,5
1568,nursing,Los Angeles,ACLS BLS NRP CPR,Doctorate,entry-level,day shift,23
1569,nursing,Los Angeles,NRP ACLS CPR,Doctorate,entry-level,full-time,13
1570,nursing,Philadelphia,NRP BLS ACLS CPR,Doctorate,entry-level,night shift,10
1571,nursing,New York,ACLS CPR,Doctorate,advanced,full-time,10
1572,nursing,Houston,CPR,Doctorate,intermediate,part-time,18
1573,nursing,Los Angeles,CPR ACLS BLS PALS,Doctorate,intermediate,part-time,14
1574,nursing,Philadelphia,BLS PALS ACLS CPR,Doctorate,intermediate,full-time,19
1575,nursing,New York,BLS CPR PALS NRP,Doctorate,intermediate,day shift,15
1576,nursing,Los Angeles,ACLS,Doctorate,intermediate,night shift,2
1577,nursing,Los Angeles,PALS,Doctorate,entry-level,part-time,5
1578,nursing,Chicago,NRP,Doctorate,intermediate,night shift,1
1579,nursing,Philadelphia,ACLS NRP CPR,Doctorate,advanced,part-time,10
1580,nursing,Chicago,PALS,Doctorate,entry-level,full-time,9
1581,nursing,Philadelphia,PALS,Doctorate,advanced,night shift,15
1582,nursing,Philadelphia,ACLS CPR PALS NRP,Doctorate,advanced,night shift,27
1583,nursing,Chicago,PALS NRP ACLS BLS CPR,Doctorate,intermediate,day shift,12
1584,nursing,Los Angeles,CPR BLS NRP,Doctorate,intermediate,part-time,3
1585,nursing,Houston,NRP CPR ACLS BLS PALS,Doctorate,advanced,part-time,22
1586,nursing,New York,CPR PALS NRP ACLS,Doctorate,entry-level,full-time,16
1587,nursing,Houston,PALS NRP CPR BLS ACLS,Doctorate,intermediate,day shift,16
1588,nursing,New York,CPR ACLS BLS NRP,Doctorate,intermediate,night shift,19
1589,nursing,Houston,ACLS CPR NRP BLS,Doctorate,advanced,day shift,13
1590,nursing,Philadelphia,CPR BLS NRP,Doctorate,intermediate,night shift,27
1591,nursing,Los Angeles,NRP CPR PALS ACLS,Doctorate,intermediate,part-time,17
1592,nursing,New York,CPR ACLS NRP,Doctorate,intermediate,part-time,5
1593,nursing,New York,CPR ACLS NRP BLS PALS,Doctorate,intermediate,day shift,26
1594,nursing,Philadelphia,BLS PALS CPR ACLS NRP,Doctorate,advanced,full-time,6
1595,nursing,Philadelphia,ACLS,Doctorate,advanced,night shift,11
1596,nursing,Los Angeles,PALS,Doctorate,entry-level,full-time,23
1597,nursing,Philadelphia,BLS,Doctorate,advanced,day shift,15
1598,nursing,Houston,PALS,Doctorate,advanced,day shift,8
1599,nursing,Los Angeles,ACLS,Doctorate,advanced,day shift,1
1600,nursing,Houston,PALS BLS,Doctorate,advanced,full-time,18
1601,nursing,Philadelphia,BLS NRP ACLS,Doctorate,intermediate,day shift,29
1602,nursing,Houston,BLS NRP ACLS CPR,Doctorate,entry-level,day shift,29
1603,nursing,Chicago,ACLS BLS CPR NRP PALS,Doctorate,advanced,day shift,20
1604,nursing,Philadelphia,BLS,Doctorate,intermediate,night shift,30
1605,nursing,Chicago,CPR PALS NRP,Doctorate,entry-level,night shift,1
1606,nursing,New York,ACLS PALS,Doctorate,intermediate,part-time,27
1607,nursing,New York,NRP,Doctorate,advanced,night shift,4
1608,nursing,New York,CPR,Doctorate,intermediate,night shift,29
1609,nursing,Chicago,BLS CPR NRP PALS ACLS,Doctorate,advanced,night shift,20
1610,nursing,Los Angeles,NRP PALS BLS,Doctorate,intermediate,full-time,10
1611,nursing,New York,PALS BLS NRP CPR,Doctorate,entry-level,full-time,27
1612,nursing,Houston,BLS NRP ACLS PALS CPR,Doctorate,intermediate,full-time,30
1613,nursing,Chicago,NRP ACLS,Doctorate,intermediate,part-time,12
1614,nursing,Houston,CPR NRP,Doctorate,intermediate,part-time,28
1615,nursing,Philadelphia,PALS ACLS,Doctorate,entry-level,full-time,29
1616,nursing,New York,BLS ACLS PALS NRP,Doctorate,intermediate,full-time,1
1617,nursing,New York,ACLS,Doctorate,intermediate,night shift,24
1618,nursing,Chicago,ACLS,Doctorate,advanced,night shift,18
1619,nursing,Chicago,BLS,Doctorate,advanced,full-time,9
1620,nursing,Los Angeles,PALS,Doctorate,intermediate,night shift,7
1621,nursing,Chicago,ACLS PALS,Doctorate,intermediate,part-time,19
1622,nursing,Chicago,PALS,Doctorate,entry-level,part-time,17
1623,nursing,Houston,ACLS PALS BLS NRP CPR,Doctorate,intermediate,part-time,5
1624,nursing,Los Angeles,NRP,Doctorate,intermediate,full-time,15
1625,nursing,New York,PALS CPR,Doctorate,advanced,night shift,6
1626,nursing,Los Angeles,PALS,Doctorate,intermediate,part-time,23
1627,nursing,New York,BLS PALS,Doctorate,advanced,part-time,24
1628,nursing,Philadelphia,CPR PALS,Doctorate,intermediate,full-time,22
1629,nursing,Houston,CPR ACLS PALS,Doctorate,entry-level,day shift,5
1630,nursing,Houston,NRP,Doctorate,advanced,part-time,20
1631,nursing,New York,BLS ACLS NRP PALS,Doctorate,entry-level,part-time,9
1632,nursing,New York,BLS ACLS,Doctorate,intermediate,day shift,6
1633,nursing,Chicago,PALS ACLS BLS CPR,Doctorate,entry-level,part-time,17
1634,nursing,Houston,BLS NRP,Doctorate,intermediate,day shift,20
1635,nursing,Houston,NRP PALS CPR BLS ACLS,Doctorate,intermediate,full-time,12
1636,nursing,New York,BLS ACLS NRP,Doctorate,advanced,night shift,1
1637,nursing,Philadelphia,ACLS NRP PALS CPR,Doctorate,intermediate,day shift,29
1638,nursing,Los Angeles,PALS NRP ACLS CPR BLS,Doctorate,advanced,night shift,9
1639,nursing,Houston,CPR ACLS BLS,Doctorate,entry-level,full-time,18
1640,nursing,Chicago,PALS NRP ACLS CPR BLS,Doctorate,entry-level,day shift,7
1641,nursing,Houston,NRP BLS ACLS,Doctorate,advanced,part-time,28
1642,nursing,Philadelphia,CPR ACLS NRP BLS PALS,Doctorate,intermediate,part-time,26
1643,nursing,Houston,NRP CPR ACLS PALS,Doctorate,intermediate,part-time,18
1644,nursing,Houston,PALS ACLS BLS,Doctorate,entry-level,day shift,30
1645,nursing,Houston,ACLS PALS BLS,Doctorate,entry-level,part-time,5
1646,nursing,Houston,PALS ACLS CPR NRP BLS,Doctorate,intermediate,part-time,11
1647,nursing,Chicago,NRP,Doctorate,advanced,night shift,11
1648,nursing,Los Angeles,PALS,Doctorate,advanced,night shift,28
1649,nursing,New York,NRP BLS PALS CPR,Doctorate,advanced,part-time,17
1650,nursing,Los Angeles,ACLS NRP CPR PALS BLS,Doctorate,advanced,full-time,23
1651,nursing,Los Angeles,BLS ACLS CPR PALS,Doctorate,intermediate,day shift,15
1652,nursing,Los Angeles,PALS NRP,Doctorate,intermediate,day shift,21
1653,nursing,Los Angeles,BLS CPR,Doctorate,entry-level,day shift,10
1654,nursing,Chicago,ACLS,Doctorate,intermediate,part-time,2
1655,nursing,Los Angeles,CPR ACLS NRP,Doctorate,advanced,full-time,18
1656,nursing,Chicago,NRP CPR,Doctorate,advanced,full-time,6
1657,nursing,New York,NRP,Doctorate,intermediate,part-time,19
1658,nursing,Houston,CPR BLS NRP ACLS,Doctorate,entry-level,full-time,2
1659,nursing,New York,CPR BLS ACLS,Doctorate,advanced,day shift,8
1660,nursing,Los Angeles,NRP PALS BLS ACLS CPR,Doctorate,intermediate,full-time,28
1661,nursing,Chicago,BLS NRP PALS CPR,Doctorate,entry-level,full-time,23
1662,nursing,Los Angeles,BLS NRP PALS CPR,Doctorate,entry-level,day shift,4
1663,nursing,Houston,BLS PALS CPR,Doctorate,advanced,full-time,24
1664,nursing,Chicago,ACLS PALS,Doctorate,entry-level,night shift,1
1665,nursing,New York,CPR PALS ACLS NRP,Doctorate,advanced,part-time,28
1666,nursing,New York,NRP BLS CPR,Doctorate,intermediate,day shift,7
1667,nursing,New York,CPR BLS NRP,Doctorate,intermediate,day shift,15
1668,nursing,Chicago,NRP ACLS PALS CPR,Doctorate,intermediate,night shift,15
1669,nursing,New York,BLS,Doctorate,entry-level,day shift,5
1670,nursing,Chicago,BLS ACLS,Doctorate,advanced,day shift,23
1671,nursing,Philadelphia,CPR BLS ACLS NRP PALS,Doctorate,entry-level,full-time,16
1672,nursing,New York,BLS PALS ACLS,Doctorate,advanced,full-time,9
1673,nursing,New York,ACLS BLS NRP CPR PALS,Doctorate,intermediate,full-time,4
1674,nursing,Chicago,CPR,Doctorate,entry-level,part-time,19
1675,nursing,Houston,NRP CPR BLS PALS,Doctorate,intermediate,part-time,6
1676,nursing,New York,PALS ACLS,Doctorate,entry-level,night shift,5
1677,nursing,New York,NRP PALS CPR BLS ACLS,Doctorate,intermediate,full-time,6
1678,nursing,New York,CPR BLS PALS ACLS NRP,Doctorate,entry-level,full-time,5
1679,nursing,New York,BLS PALS CPR NRP ACLS,Doctorate,advanced,part-time,11
1680,nursing,Los Angeles,ACLS CPR BLS,Doctorate,entry-level,part-time,27
1681,nursing,Houston,PALS NRP,Doctorate,intermediate,day shift,23
1682,nursing,Houston,NRP CPR,Doctorate,intermediate,day shift,13
1683,nursing,Los Angeles,BLS NRP ACLS CPR PALS,Doctorate,entry-level,day shift,13
1684,nursing,Chicago,BLS CPR ACLS NRP,Doctorate,intermediate,part-time,2
1685,nursing,Philadelphia,PALS CPR NRP,Doctorate,advanced,day shift,7
1686,nursing,Chicago,ACLS BLS,Doctorate,intermediate,night shift,4
1687,nursing,New York,ACLS CPR,Doctorate,intermediate,day shift,7
1688,nursing,Chicago,NRP BLS PALS ACLS CPR,Doctorate,intermediate,full-time,7
1689,nursing,Houston,ACLS PALS BLS NRP,Doctorate,entry-level,night shift,29
1690,nursing,Philadelphia,NRP,Doctorate,advanced,night shift,2
1691,nursing,Los Angeles,NRP ACLS CPR BLS PALS,Doctorate,intermediate,part-time,17
1692,nursing,Houston,BLS NRP PALS CPR ACLS,Doctorate,advanced,part-time,9
1693,nursing,Los Angeles,PALS ACLS CPR NRP BLS,Doctorate,entry-level,night shift,23
1694,nursing,Houston,ACLS BLS NRP CPR PALS,Doctorate,advanced,night shift,20
1695,nursing,Houston,BLS CPR PALS ACLS,Doctorate,entry-level,night shift,10
1696,nursing,New York,CPR BLS ACLS,Doctorate,intermediate,full-time,19
1697,nursing,Los Angeles,CPR BLS PALS,Doctorate,entry-level,full-time,19
1698,nursing,Chicago,ACLS CPR NRP BLS PALS,Doctorate,intermediate,full-time,21
1699,nursing,New York,CPR BLS,Doctorate,entry-level,day shift,13
1700,nursing,Los Angeles,CPR BLS ACLS NRP,Doctorate,intermediate,night shift,29
1701,nursing,Los Angeles,CPR PALS,Doctorate,advanced,day shift,28
1702,nursing,Philadelphia,PALS NRP BLS CPR,Doctorate,entry-level,full-time,7
1703,nursing,Los Angeles,BLS PALS NRP ACLS CPR,Doctorate,advanced,full-time,2
1704,nursing,Los Angeles,NRP CPR ACLS PALS,Doctorate,advanced,day shift,26
1705,nursing,Philadelphia,ACLS CPR NRP,Doctorate,advanced,day shift,22
1706,nursing,Chicago,ACLS NRP PALS CPR BLS,Doctorate,entry-level,part-time,8
1707,nursing,Chicago,CPR NRP,Doctorate,entry-level,part-time,3
1708,nursing,Los Angeles,PALS CPR NRP BLS ACLS,Doctorate,intermediate,night shift,21
1709,nursing,Chicago,CPR ACLS PALS BLS,Doctorate,entry-level,full-time,26
1710,nursing,Chicago,CPR NRP PALS ACLS BLS,Doctorate,entry-level,part-time,11
1711,nursing,Chicago,CPR,Doctorate,advanced,full-time,16
1712,nursing,Philadelphia,PALS NRP,Doctorate,intermediate,part-time,24
1713,nursing,New York,ACLS PALS NRP CPR BLS,Doctorate,advanced,full-time,17
1714,nursing,Los Angeles,BLS CPR NRP,Doctorate,entry-level,full-time,6
1715,nursing,Houston,ACLS,Doctorate,intermediate,night shift,1
1716,nursing,New York,NRP,Doctorate,intermediate,part-time,8
1717,nursing,New York,CPR NRP PALS ACLS,Doctorate,intermediate,day shift,3
1718,nursing,New York,ACLS CPR NRP,Doctorate,advanced,full-time,30
1719,nursing,Philadelphia,PALS NRP ACLS,Doctorate,advanced,full-time,1
1720,nursing,Philadelphia,ACLS CPR BLS PALS NRP,Doctorate,advanced,night shift,10
1721,nursing,Chicago,PALS ACLS,Doctorate,advanced,day shift,19
1722,nursing,New York,ACLS,Doctorate,intermediate,part-time,15
1723,nursing,Philadelphia,NRP ACLS PALS BLS CPR,Doctorate,intermediate,full-time,8
1724,nursing,Los Angeles,ACLS CPR PALS NRP,Doctorate,advanced,night shift,29
1725,nursing,Chicago,ACLS CPR,Doctorate,entry-level,full-time,7
1726,nursing,Philadelphia,ACLS,Doctorate,entry-level,night shift,15
1727,nursing,New York,CPR,Doctorate,advanced,part-time,1
1728,nursing,Houston,NRP PALS ACLS,Doctorate,advanced,day shift,5
1729,nursing,Philadelphia,CPR BLS ACLS PALS NRP,Doctorate,advanced,day shift,15
1730,nursing,New York,BLS,Doctorate,intermediate,full-time,7
1731,nursing,Los Angeles,NRP,Doctorate,intermediate,full-time,10
1732,nursing,Chicago,NRP CPR ACLS,Doctorate,entry-level,night shift,17
1733,nursing,Los Angeles,CPR PALS NRP ACLS BLS,Doctorate,entry-level,part-time,1
1734,nursing,Los Angeles,CPR BLS NRP ACLS,Doctorate,intermediate,full-time,19
1735,nursing,Chicago,ACLS NRP BLS,Doctorate,advanced,part-time,16
1736,nursing,Chicago,BLS,Doctorate,advanced,part-time,29
1737,nursing,Los Angeles,CPR,Doctorate,advanced,part-time,30
1738,nursing,New York,PALS ACLS NRP BLS CPR,Doctorate,entry-level,full-time,4
1739,nursing,Philadelphia,NRP ACLS,Doctorate,intermediate,day shift,20
1740,nursing,New York,CPR PALS NRP,Doctorate,intermediate,part-time,3
1741,nursing,Chicago,BLS NRP PALS CPR,Doctorate,entry-level,day shift,29
1742,nursing,Philadelphia,ACLS PALS,Doctorate,intermediate,night shift,18
1743,nursing,New York,ACLS CPR PALS BLS NRP,Doctorate,entry-level,day shift,21
1744,nursing,Houston,ACLS PALS,Doctorate,entry-level,day shift,29
1745,nursing,Houston,ACLS NRP BLS,Doctorate,advanced,night shift,8
1746,nursing,Houston,NRP ACLS BLS,Doctorate,intermediate,full-time,5
1747,nursing,Los Angeles,NRP CPR PALS,Doctorate,advanced,part-time,18
1748,nursing,Philadelphia,ACLS,Doctorate,advanced,day shift,21
1749,nursing,Philadelphia,CPR NRP ACLS,Doctorate,intermediate,full-time,6
1750,nursing,Philadelphia,NRP BLS,Doctorate,intermediate,night shift,2
1751,nursing,Houston,BLS NRP CPR ACLS,Doctorate,advanced,night shift,21
1752,nursing,Los Angeles,CPR ACLS NRP,Doctorate,advanced,day shift,2
1753,nursing,Philadelphia,BLS ACLS PALS CPR,Doctorate,advanced,day shift,16
1754,nursing,Los Angeles,NRP PALS CPR ACLS,Doctorate,advanced,part-time,18
1755,nursing,Houston,BLS NRP,Doctorate,intermediate,part-time,7
1756,nursing,Chicago,CPR ACLS,Doctorate,intermediate,part-time,14
1757,nursing,Los Angeles,NRP BLS CPR,Doctorate,entry-level,night shift,13
1758,nursing,Los Angeles,PALS ACLS BLS NRP,Doctorate,intermediate,night shift,6
1759,nursing,Chicago,BLS NRP CPR,Doctorate,advanced,full-time,9
1760,nursing,New York,PALS,Doctorate,entry-level,part-time,28
1761,nursing,Chicago,PALS CPR ACLS,Doctorate,intermediate,day shift,3
1762,nursing,Los Angeles,CPR,Doctorate,advanced,full-time,15
1763,nursing,Los Angeles,CPR,Doctorate,advanced,day shift,5
1764,nursing,Los Angeles,BLS PALS,Doctorate,advanced,part-time,18
1765,nursing,Philadelphia,ACLS NRP CPR,Doctorate,advanced,full-time,18
1766,nursing,Chicago,CPR,Doctorate,intermediate,full-time,17
1767,nursing,Chicago,NRP BLS ACLS PALS,Doctorate,advanced,full-time,11
1768,nursing,Philadelphia,NRP CPR,Doctorate,entry-level,full-time,22
1769,nursing,Chicago,NRP,Doctorate,entry-level,night shift,30
1770,nursing,Philadelphia,PALS CPR,Doctorate,entry-level,full-time,17
1771,nursing,Houston,PALS CPR ACLS,Doctorate,advanced,full-time,23
1772,nursing,Philadelphia,BLS ACLS NRP CPR,Doctorate,advanced,part-time,24
1773,nursing,New York,ACLS PALS NRP BLS,Doctorate,advanced,day shift,6
1774,nursing,Los Angeles,ACLS PALS CPR,Doctorate,intermediate,night shift,24
1775,nursing,Philadelphia,BLS CPR NRP,Doctorate,advanced,night shift,5
1776,nursing,Los Angeles,BLS CPR PALS NRP ACLS,Doctorate,intermediate,night shift,2
1777,nursing,Philadelphia,ACLS NRP CPR BLS PALS,Doctorate,advanced,full-time,22
1778,nursing,Chicago,NRP CPR,Doctorate,advanced,night shift,24
1779,nursing,Chicago,BLS,Doctorate,intermediate,night shift,1
1780,nursing,Chicago,ACLS BLS,Doctorate,advanced,night shift,15
1781,nursing,Houston,BLS PALS NRP ACLS CPR,Doctorate,entry-level,full-time,5
1782,nursing,New York,NRP,Doctorate,advanced,full-time,21
1783,nursing,Los Angeles,PALS CPR NRP BLS ACLS,Doctorate,entry-level,full-time,13
1784,nursing,New York,NRP,Doctorate,entry-level,part-time,15
1785,nursing,Houston,NRP,Doctorate,advanced,full-time,30
1786,nursing,Philadelphia,NRP CPR ACLS,Doctorate,advanced,day shift,3
1787,nursing,Chicago,NRP CPR PALS BLS ACLS,Doctorate,intermediate,day shift,13
1788,nursing,Chicago,BLS NRP PALS,Doctorate,intermediate,part-time,26
1789,nursing,Philadelphia,ACLS CPR NRP BLS,Doctorate,advanced,part-time,5
1790,nursing,Houston,ACLS PALS CPR NRP BLS,Doctorate,intermediate,night shift,2
1791,nursing,Houston,CPR NRP ACLS,Doctorate,entry-level,full-time,19
1792,nursing,Los Angeles,BLS PALS CPR,Doctorate,entry-level,day shift,2
1793,nursing,New York,CPR NRP,Doctorate,entry-level,part-time,26
1794,nursing,Los Angeles,NRP BLS CPR,Doctorate,intermediate,night shift,15
1795,nursing,Los Angeles,ACLS CPR NRP,Doctorate,intermediate,night shift,17
1796,nursing,Chicago,NRP,Doctorate,intermediate,day shift,10
1797,nursing,Philadelphia,ACLS PALS,Doctorate,entry-level,day shift,8
1798,nursing,Houston,NRP PALS CPR,Doctorate,intermediate,day shift,21
1799,nursing,Chicago,BLS PALS,Doctorate,advanced,day shift,15
1800,nursing,Houston,CPR,Doctorate,entry-level,night shift,21
1801,nursing,Los Angeles,PALS ACLS CPR,Doctorate,entry-level,part-time,26
1802,nursing,Houston,PALS NRP BLS CPR,Doctorate,entry-level,day shift,18
